month,crop_category,crop_name,system_type,avg_temp_c,humidity_pct,water_temp_c,vpd_kpa,ph_level,ec_level,dissolved_oxygen,dli_mol_m2_day,is_recommended,risk_factor
Feb,Microgreen,Beetroot,Tray,31.91308081549765,45.81515498336173,26.643674727930907,2.655613229188949,6.860238676104625,2.4172068459492717,4.807641064367188,18.7,0,Root Rot Risk
Sep,Microgreen,Basil (MG),Tray,28.937713792558718,71.47036774110511,31.771067514893684,1.1428149848987201,6.441619767814468,2.186031431812777,2.820954287963006,13.8,0,Root Rot Risk
Dec,Microgreen,Beetroot,Tray,14.422609846199501,39.91796093179682,17.410858895764445,1.0668749256485008,5.421251916576413,1.2763718955676302,7.744349393009718,10.3,0,Nutrient Lockout
May,Microgreen,Kohlrabi,Tray,44.1,15.7,39.1,7.72,7.0,2.3,2.0,20.0,0,Root Rot Risk
Mar,Hydroponic,Lettuce,NFT,30.18395431649796,37.39666781098081,26.268150476654647,2.7651654378539243,7.707659015425544,1.665864605834188,4.851690156110163,19.8,0,VPD Stress
Sep,Hydroponic,Mint,NFT,30.553514298900577,77.34039122225627,25.306032464804677,1.0812537149367365,7.3458575070836005,1.189673822018967,5.205973330286356,8.2,0,Nutrient Lockout
Jul,Hydroponic,Pak Choi,DWC,28.495594720155744,73.43490993464488,30.73185238306275,1.111787120875765,7.678616930776755,0.8062343056005646,3.236617448861363,9.2,0,Root Rot Risk
Jan,Microgreen,Pea Shoots,Tray,19.305512554006008,43.48892178669258,21.52919107718708,1.2579939868684045,5.491405160336714,1.5578058616494683,6.234448875641762,8.9,1,Optimal
Jun,Hydroponic,Strawberry,DWC,38.14342368973648,26.429332298877817,32.80265711246864,4.9734955914990655,7.572505639205178,1.6173244354478407,2.52379521934878,24.8,0,Root Rot Risk
May,Microgreen,Broccoli,Tray,36.836792696725404,17.404998228272703,31.509244140129464,5.004038017993822,7.579344090390917,0.9931400065708054,2.9555315045016903,23.8,0,Root Rot Risk
Aug,Microgreen,Beetroot,Tray,34.95457352282387,73.60795768478674,29.176832780400762,1.3207821288919541,6.428386165802099,2.388772074083049,3.9114416875135287,11.1,0,Root Rot Risk
Nov,Microgreen,Pea Shoots,Tray,8.595294392163176,46.360759758745324,10.953805570465724,0.4464408734683014,7.494570716340387,1.1217489736259207,10.275916712925827,9.5,0,Nutrient Lockout
Jul,Microgreen,Pea Shoots,Tray,28.616552479776818,74.50017844128296,31.79638974163766,1.0227519968071848,6.108803642351778,1.9038327006587374,2.913389977082692,13.9,0,Root Rot Risk
Dec,Microgreen,Arugula,Tray,8.8,44.2,11.8,0.63,5.3,0.9,9.9,10.7,0,Nutrient Lockout
Nov,Microgreen,Broccoli,Tray,19.204998282186395,48.44298643767045,22.04286433059935,1.0731045731689182,5.878189578458406,2.383502890604884,6.330830986502739,11.2,1,Optimal
Oct,Microgreen,Basil (MG),Tray,31.70001043594239,43.06572145193713,27.514141427404613,2.7640849531308738,6.031179059930093,1.2232811232865632,4.7090080156885366,19.5,0,Root Rot Risk
Mar,Microgreen,Beetroot,Tray,22.418114826147345,31.496982878778777,25.188240290029462,1.8867486635824708,6.055266659482535,0.8671702280356731,5.027995357416094,19.3,1,Optimal
Aug,Microgreen,Radish,Tray,33.37439913889905,74.71838415530533,28.48843667914278,1.1396825623162072,6.981889882365576,1.993298426921059,4.365296981291337,13.4,0,Root Rot Risk
Sep,Hydroponic,Pak Choi,DWC,29.753590698939497,77.17923677165655,32.14550333489493,0.9428703069628406,7.421364080116048,2.106461919559053,2.7576225011825795,9.6,0,Root Rot Risk
Apr,Hydroponic,Bell Pepper,DWC,44.18928512739991,23.044409722295327,39.502592028877565,7.109063948766657,5.392071124321586,1.420558767309953,1.9530040719663533,24.3,0,Root Rot Risk
Apr,Microgreen,Broccoli,Tray,44.26767495763955,25.022052193817842,40.05003824351714,6.896656398299531,6.49797175450622,1.9693462500270011,1.8907060783292546,23.2,0,Root Rot Risk
Feb,Hydroponic,Basil (Hydro),NFT,29.5,37.8,32.5,2.56,7.3,2.3,2.6,18.1,0,Root Rot Risk
Jan,Microgreen,Cilantro,Tray,12.068817020419441,57.17110988089782,15.25454432322196,0.4215911597839581,7.772038480871144,1.6763321553000143,8.521421412152701,5.1,0,Nutrient Lockout
Aug,Hydroponic,Bell Pepper,NFT,29.3516286503757,95.3045513953474,32.594500011512324,0.11757450858089318,6.821553253879113,1.6253192941070767,2.5553394711586686,13.7,0,Root Rot Risk
Nov,Microgreen,Sunflower,Tray,19.5,56.5,22.5,0.99,6.9,1.9,6.1,7.9,1,Optimal
Dec,Microgreen,Basil (MG),Tray,12.2,47.5,15.2,0.75,5.7,1.8,8.7,7.0,1,Optimal
Aug,Microgreen,Amaranth,Tray,31.743304441404504,90.878211676337,26.181523332003277,0.15812107054654653,6.2120540290508455,1.9002784050025308,4.791557825276572,13.2,0,Root Rot Risk
Dec,Hydroponic,Lettuce,NFT,18.36716018482285,58.42965640467446,20.458157626656213,0.7546964196240149,5.8561554949516825,1.7233398867773162,6.702962015289428,9.9,1,Optimal
Dec,Microgreen,Mustard,Tray,18.121831516896155,54.52632156377161,20.250106024691288,0.6676740958926841,7.312870814661818,0.8959290419659977,6.71969874150715,5.4,0,Nutrient Lockout
Apr,Microgreen,Radish,Tray,41.52509988376156,24.12780466813069,36.19280430715447,5.86402248331595,7.395523611764941,2.1101389736030636,1.966040281295846,24.3,0,Root Rot Risk
May,Microgreen,Mustard,Tray,37.438226171222325,16.76252240479891,32.68306935258301,5.2956051931104255,7.427087797394264,0.4574958887683069,2.7365478494688467,21.7,0,Root Rot Risk
Feb,Microgreen,Mustard,Tray,28.21414135260854,36.363161686991425,31.433821717722065,2.55540833710463,7.497935008117095,2.269799410003002,2.7850083035737203,15.6,0,Root Rot Risk
Nov,Microgreen,Pea Shoots,Tray,19.898221005366903,45.92003984845444,22.790816192596925,1.2595550264692479,6.67457116470469,1.6582626641173297,5.990375739736573,5.4,1,Optimal
Feb,Microgreen,Mustard,Tray,22.9,46.5,25.9,1.49,7.1,1.4,4.9,17.0,0,Nutrient Lockout
Oct,Microgreen,Pea Shoots,Tray,31.132870115793242,37.62340339108231,25.919304120635278,2.8735209191799282,5.906622156963563,0.8147325823913891,4.7258214252010475,19.1,0,VPD Stress
Nov,Microgreen,Beetroot,Tray,9.51502486866122,47.6086590470163,12.084343323495588,0.4017955248171845,7.633094380493185,1.947508706759723,9.788889203751946,6.1,0,Nutrient Lockout
Apr,Microgreen,Pea Shoots,Tray,43.630444371435026,26.759057963303967,39.38815517630384,6.960127834744925,7.302034906019915,2.3759535075422233,1.8266245436332067,21.4,0,Root Rot Risk
Jul,Hydroponic,Lettuce,DWC,29.77728194215477,92.37302460132126,25.254969251869067,0.32519410860699427,5.3780028516348315,2.1941899372461013,5.155293233367748,11.2,0,VPD Stress
Apr,Hydroponic,Spinach,DWC,44.18831418062662,26.24123903559841,37.10844155276829,6.609884816454916,7.739478881015043,2.4430488580567196,2.2369692318321475,21.7,0,Root Rot Risk
Dec,Microgreen,Arugula,Tray,8.643621822516675,52.70859927695274,11.955648741527845,0.42021636834112297,6.208648833527207,0.601187409579493,10.011508006918245,6.0,1,Optimal
Sep,Microgreen,Radish,Tray,34.119444516779154,69.54328018615499,29.31300676535896,1.4693519633923773,5.961319080808755,1.4087095931951379,3.875557583928455,9.3,0,Root Rot Risk
Jan,Microgreen,Cilantro,Tray,17.114638262909907,58.479732320469815,19.87158607628337,0.7986820003422701,6.007877322350992,1.6122281956039504,6.983891181308773,10.8,1,Optimal
Apr,Hydroponic,Cherry Tomato,NFT,39.6,27.9,34.6,5.2,5.4,1.7,2.0,22.6,0,Root Rot Risk
Nov,Hydroponic,Bell Pepper,NFT,13.9,56.1,16.9,0.7,5.6,0.6,8.1,8.7,1,Optimal
Jun,Hydroponic,Pak Choi,DWC,42.94766620420562,28.608080500461398,37.500083751378284,6.013956681723456,6.176636468146192,1.5871340723640672,1.9081593318756438,20.6,0,Root Rot Risk
Sep,Hydroponic,Pak Choi,DWC,33.2,82.2,28.2,0.9,7.0,2.2,4.1,11.9,0,Root Rot Risk
Apr,Microgreen,Cilantro,Tray,45.499385609200615,28.27886113494313,40.46049056092267,7.257415715590205,7.418729975625265,0.517032733955418,1.795372778785486,24.1,0,Root Rot Risk
Feb,Microgreen,Amaranth,Tray,28.14954802877441,36.88428468993789,32.34554369635083,2.4562883070630663,7.204223948593683,0.9319650923100085,3.0101498350967426,16.6,0,Root Rot Risk
Nov,Microgreen,Arugula,Tray,12.365835503581552,47.784503605686865,14.511163406739744,0.8074647687312277,7.765028224254531,0.6866859401294515,8.954120195800813,7.5,0,Nutrient Lockout
Mar,Microgreen,Basil (MG),Tray,29.11146147016278,41.11855190932949,31.393397777621885,2.3192341892581587,6.3072321317557725,1.1352065680694539,3.1462863714487552,15.3,0,Root Rot Risk
Dec,Hydroponic,Mint,NFT,13.201325890546759,50.67961552507112,14.96478691902678,0.6672090778610115,5.65897128058199,0.7083455175822537,8.61113989216566,6.7,1,Optimal
Jan,Microgreen,Amaranth,Tray,17.43168960878472,44.54829238509566,19.853450304488696,1.1126643589780665,6.87506469106572,2.4190754390016025,7.053234531682822,10.0,1,Optimal
Aug,Hydroponic,Lettuce,NFT,29.310391936880254,84.59165121059837,31.970871403951133,0.8123042254396012,7.621055540135443,1.0673541402206947,2.880889213121354,12.2,0,Root Rot Risk
Dec,Microgreen,Kohlrabi,Tray,9.886614219239537,40.71338327850032,12.411877342145903,1.0029652690953124,7.414058070926865,0.8074992839700132,9.84784220137525,8.1,0,Nutrient Lockout
Jun,Microgreen,Beetroot,Tray,45.58778371199284,17.056825955509254,40.35386209375263,8.036585787599268,6.526768118483903,1.1229861538186925,1.9044535766078952,19.3,0,Root Rot Risk
Jan,Microgreen,Kohlrabi,Tray,13.54257457033684,41.42169427687997,16.94260020053339,1.0482451142789688,7.235000255052822,1.4389052716874682,8.12190881447355,7.6,0,Nutrient Lockout
Jan,Hydroponic,Celery,NFT,11.770054454480627,50.7709777225425,15.486972200085711,0.6366805402430804,7.090540565211272,1.092174733654245,8.651960075442299,11.2,0,Nutrient Lockout
Feb,Microgreen,Radish,Tray,22.96608019742051,48.68222224699003,26.55723985014726,1.5084397478269804,6.4081423669189235,0.576201533071039,4.883884958921669,16.1,1,Optimal
Nov,Hydroponic,Cucumber,DWC,10.094416085380693,53.65229661875077,12.88333421596724,0.6888710098436753,7.410591335035925,0.5215511333753289,9.682368337580469,5.5,0,Nutrient Lockout
Aug,Microgreen,Radish,Tray,31.118497985538678,94.23023151385662,26.650166592676126,0.3399466661229726,5.76866619080698,1.628997749870253,4.285870169270379,9.0,0,Root Rot Risk
Dec,Microgreen,Beetroot,Tray,13.396142665252917,47.66527008401916,15.653280295098332,0.6579546786861019,7.393267607453282,0.468244713215789,8.525103083865094,10.0,0,Nutrient Lockout
Feb,Hydroponic,Pak Choi,DWC,26.319314964649383,34.60250858750378,29.964368562273517,2.5142255097778192,5.7723110740833015,1.8118904661400452,3.411393647002724,15.7,0,Root Rot Risk
Aug,Hydroponic,Kale,NFT,34.405181719677735,90.98537723869343,29.690550320812,0.4563171244464055,6.422476392223317,1.6965649651716563,3.607979901774206,9.4,0,Root Rot Risk
Sep,Microgreen,Mustard,Tray,34.56335749017752,93.1472942408361,30.01235843239259,0.5307048597666566,6.404207272919044,0.9770912111225609,3.637600806685406,11.3,0,Root Rot Risk
Dec,Microgreen,Pea Shoots,Tray,13.866650474041034,47.764045120627806,16.008812669627492,1.0947987784598685,7.385279854048064,2.3942640799237256,8.094670115804293,11.1,0,Nutrient Lockout
Feb,Microgreen,Amaranth,Tray,30.554400993845388,38.4377417757842,33.053952009568675,2.581384459935853,5.9462474344673355,2.486535914400251,2.2789861063596013,17.3,0,Root Rot Risk
Feb,Hydroponic,Lettuce,NFT,27.781914375107423,32.05443550924995,30.478540736994717,2.5758190814829045,7.691969402626725,0.6540895200991143,3.217662172595701,18.1,0,Root Rot Risk
Aug,Microgreen,Basil (MG),Tray,30.027107844962895,94.25570151446325,25.121050198898914,0.4944289225549317,6.8328644353557175,0.6996969679650716,5.0928281224845176,9.7,0,Mold/Fungal Risk
Sep,Microgreen,Beetroot,Tray,31.237393244235662,92.01772250541678,25.989056136513234,0.48336105886819425,6.152274997694594,1.9331870552370085,4.57494771984205,11.6,0,Root Rot Risk
Nov,Hydroponic,Cucumber,DWC,9.685428442495038,51.223262458400136,13.22771311021352,0.48442716362035976,7.402811855141404,0.5498730688662054,9.41749906185495,5.5,0,Nutrient Lockout
Jun,Microgreen,Pea Shoots,Tray,41.20630831507011,28.10317811126913,36.613532356927,5.808390823629099,7.56841711372357,1.8190497017516727,1.8925359141983966,19.4,0,Root Rot Risk
Nov,Microgreen,Arugula,Tray,13.698654287018686,51.768447308751085,16.80728734141047,0.5568164547300258,5.988562932561226,2.1648152437932393,8.233885680437888,7.8,1,Optimal
Oct,Microgreen,Basil (MG),Tray,23.32853521704219,38.76187616221588,26.655212862974544,1.7492121369111169,7.435108950061133,0.8956194120687313,4.810391200728209,17.8,0,Root Rot Risk
Dec,Microgreen,Amaranth,Tray,16.913101252665363,45.29843956405677,20.10762895497665,1.15223067925638,5.400489128467036,2.2646393606393276,6.957020447119063,11.8,0,Nutrient Lockout
Sep,Hydroponic,Cucumber,NFT,31.775821264339985,83.96250772447506,27.15391479302599,0.831740101111732,6.214362425806268,1.5211925651712004,4.632720824755598,13.2,0,Root Rot Risk
Oct,Hydroponic,Pak Choi,NFT,26.25614926515438,31.275228514307543,30.336411107064094,2.6790840363682267,6.812252941294726,1.5438612610723703,2.885889554057583,15.1,0,Root Rot Risk
Feb,Microgreen,Sunflower,Tray,27.074438370352162,28.730423939513464,30.418913944549736,2.438475156796454,5.589652596492302,0.4993982369764245,3.3222515859411472,19.5,0,Root Rot Risk
Feb,Microgreen,Radish,Tray,26.19681208910373,34.101610783231486,30.75707187725941,2.4738304589375404,5.603941675722794,1.2066482073808253,3.5780216793010347,15.2,0,Root Rot Risk
Feb,Microgreen,Beetroot,Tray,30.289432019906993,39.056452424245215,25.537276218889396,2.771950353876853,6.8216931877020865,1.1959578947586194,4.843816806573207,16.8,0,VPD Stress
Feb,Hydroponic,Bell Pepper,NFT,29.57448786365416,37.74379836576636,25.293783520584448,2.7802034037605328,7.438854252753523,1.6146456938539178,5.069965221491036,15.0,0,VPD Stress
Sep,Microgreen,Mustard,Tray,30.042218860413342,76.24218708900263,25.379410021037668,0.8731490877760893,5.669821374465892,1.2867433393879188,5.001742897486576,10.9,1,Optimal
May,Hydroponic,Kale,NFT,45.137964161085705,29.87211019380731,39.433307750919234,6.72218168505805,7.232873183181089,2.130728175856358,1.737287075109589,22.4,0,Root Rot Risk
Aug,Hydroponic,Pak Choi,DWC,34.591629150769926,92.01479191160527,29.481814539328287,0.500638929260655,6.408754060033306,2.504383375878443,3.6806220277818746,10.9,0,Root Rot Risk
Mar,Microgreen,Arugula,Tray,30.38883022069356,42.5056889600575,25.47787039331694,2.435237947528836,7.356597157767813,2.1239883352518865,5.012471355511442,18.5,0,Nutrient Lockout
Jun,Hydroponic,Cherry Tomato,DWC,43.26436035217993,28.57378259347524,38.14115545949107,6.389419063699749,5.614478893036158,0.8334875954390438,2.372626357472443,20.7,0,Root Rot Risk
Aug,Microgreen,Beetroot,Tray,28.95195259695835,84.50094410939255,31.604511024614936,0.5895225330219812,7.025513823463252,0.8591053575672769,2.8512933152717204,8.3,0,Root Rot Risk
Aug,Hydroponic,Mint,DWC,29.3792514778835,85.99604560300918,32.905270316581884,0.6210939804921846,7.672204113696276,1.0549006997309525,2.919418545381434,8.2,0,Root Rot Risk
Jan,Microgreen,Radish,Tray,15.95756866634479,53.21326974449678,18.630541529903578,0.6753299899631352,6.657898265946608,1.748195042787696,7.486955385315372,6.5,1,Optimal
Apr,Hydroponic,Strawberry,NFT,39.77076315181254,16.042198813070843,34.9680707912643,6.34205399167745,5.924363494868612,1.618631958937297,1.9270370850003102,18.5,0,Root Rot Risk
Nov,Microgreen,Cilantro,Tray,13.502166221528563,58.50268965017313,16.815129422342434,0.7963131362835506,7.7417204243407305,2.0462569274547358,8.08588354079936,5.9,0,Nutrient Lockout
Mar,Microgreen,Arugula,Tray,29.47370104922215,42.21082415326578,32.84253281107954,2.14794289842972,6.526220549144732,0.8092459488420641,2.512258540958804,15.2,0,Root Rot Risk
Feb,Hydroponic,Mint,NFT,26.67329406672782,42.76865869243188,29.66676157619391,1.977066707888711,6.443532223623514,1.67113018806094,3.73090025875146,16.5,0,Root Rot Risk
May,Hydroponic,Bell Pepper,NFT,35.756332754123406,15.794790986973606,31.24029818952375,4.897242948940808,7.006274261973741,1.0618563563227184,2.926459367631212,22.0,0,Root Rot Risk
May,Microgreen,Arugula,Tray,40.4,16.7,35.4,6.26,6.6,1.3,2.0,22.5,0,Root Rot Risk
Jul,Hydroponic,Bell Pepper,NFT,30.1920424240673,80.84870326872701,24.55491761939227,0.7527061862725792,5.823526485939362,2.27162699035868,5.21766281466568,8.3,1,Optimal
Nov,Hydroponic,Lettuce,NFT,14.22086948936092,53.21339240878543,16.537704695362915,0.8987151994510637,6.041481443722134,0.9150612797767178,8.235287511536217,11.4,1,Optimal
Jan,Hydroponic,Basil (Hydro),NFT,19.976803778146817,44.81009873619035,22.613780748475158,1.1356080805797908,6.262627889800534,1.2180596085246018,5.944522120683059,5.6,1,Optimal
Jan,Hydroponic,Mint,NFT,10.226449410334451,45.13765706474218,13.13658339595056,0.8578268067527213,5.257462134721098,0.7169756894125677,9.488650729520257,6.3,0,Nutrient Lockout
Apr,Microgreen,Arugula,Tray,41.2,24.6,36.2,5.94,5.6,1.8,2.0,18.9,0,Root Rot Risk
Jun,Microgreen,Kohlrabi,Tray,40.02207157029183,25.270519927614814,35.18763798580898,5.556302977120489,7.8394013406545255,1.3831610331469388,1.9968519932523847,22.0,0,Root Rot Risk
Aug,Hydroponic,Basil (Hydro),NFT,34.05035986179552,91.60732635000147,29.208303082568904,0.5113579514337142,7.378306811105011,0.7160803872873116,3.853385812520562,8.6,0,Root Rot Risk
Apr,Microgreen,Arugula,Tray,40.20662637074735,24.38099895031977,34.67229300602302,5.448328593327239,7.59293665997281,1.1188367949271787,2.001804607224361,21.6,0,Root Rot Risk
Sep,Hydroponic,Pak Choi,DWC,31.297814326021758,90.81007551589458,32.77839183491278,0.6067470155497281,5.497485591327567,1.2055969822037595,2.5764091625320344,14.0,0,Root Rot Risk
Apr,Microgreen,Mustard,Tray,37.78326044427237,21.479467721488767,33.21280733572296,5.135173230893911,7.689519295981742,0.9904954830693833,2.429084247696461,22.2,0,Root Rot Risk
Apr,Hydroponic,Strawberry,DWC,39.310924898638405,22.137964100524385,33.183568919364426,5.3104064096540835,5.565283248732367,1.2669090474592997,2.1442561531767343,22.4,0,Root Rot Risk
Aug,Hydroponic,Strawberry,NFT,33.36286071949189,87.76508416063436,28.415674025316886,0.6260201634220393,6.707045184294057,1.0250435165137353,4.103171080363405,14.3,0,Root Rot Risk
Nov,Hydroponic,Cherry Tomato,NFT,19.97797160257845,40.36700171302876,22.692570199025017,1.334949231758635,7.720475596454668,2.3664034430405776,5.8980618554706785,6.5,0,Nutrient Lockout
Feb,Hydroponic,Bell Pepper,NFT,24.01840500293114,31.673783733624695,27.782354572255148,2.1011177630904787,6.8220950183975,2.3021822451443557,4.153209357873061,16.0,0,Root Rot Risk
Sep,Hydroponic,Basil (Hydro),DWC,32.812663901425864,87.3727700672166,29.17315921536361,0.6306968303248797,6.904611753528603,0.5623532387516414,3.9686815032857923,9.9,0,Root Rot Risk
Sep,Microgreen,Cilantro,Tray,30.2,75.5,25.2,1.05,6.3,0.7,5.2,8.4,1,Optimal
Oct,Microgreen,Cilantro,Tray,30.923511339939004,40.232684288521355,25.950609532700085,2.7363545702286975,7.043739436270759,1.3131712567515759,5.057845600284053,19.8,0,Root Rot Risk
Aug,Microgreen,Beetroot,Tray,29.73152912381996,70.38003506178298,25.451007438585933,1.3454054831571927,7.173505841365214,1.5938903427641233,4.896347621437609,14.5,0,Nutrient Lockout
May,Microgreen,Mustard,Tray,38.44583008296057,20.334504194910313,33.59091261181101,5.045036571581348,5.930121927523281,2.5078604067797117,2.634377491250929,19.1,0,Root Rot Risk
Jun,Hydroponic,Basil (Hydro),DWC,46.6,27.9,41.6,7.5,7.3,1.3,2.0,23.2,0,Root Rot Risk
Apr,Microgreen,Broccoli,Tray,40.38928148206256,28.17557376782829,34.44700609512441,5.176328428619418,6.677761227537556,1.365947840713476,2.1781067377191414,21.8,0,Root Rot Risk
Jun,Microgreen,Basil (MG),Tray,43.2,21.7,38.2,6.82,6.5,1.1,2.0,24.8,0,Root Rot Risk
Jan,Hydroponic,Strawberry,DWC,14.37900739571861,42.236290516957084,17.743735326696385,1.0792476087771317,5.388570869588994,2.0813678224292134,7.795636104291218,9.8,0,Nutrient Lockout
Oct,Hydroponic,Basil (Hydro),NFT,22.1,39.6,25.1,1.61,5.4,0.8,5.2,14.9,0,Nutrient Lockout
Nov,Hydroponic,Kale,NFT,9.995586833737343,53.83756785219087,13.375177206863913,0.298526067822869,7.698931994711411,1.4816286430905539,9.271524641087687,9.8,0,Nutrient Lockout
Apr,Hydroponic,Lettuce,NFT,45.15413178101591,29.36593490309625,40.898625039787206,6.739208050663194,5.209396101916353,1.808308811639377,2.10526911119218,19.4,0,Root Rot Risk
Oct,Microgreen,Pea Shoots,Tray,24.863502173790863,41.35766379268451,27.181452494123132,1.7909858312400238,5.308304078405397,2.3976444834765784,4.291079784500429,15.4,0,Root Rot Risk
Jun,Hydroponic,Cucumber,DWC,41.11756806082579,16.169173576130518,36.15627730267568,6.491384239313176,7.7145402206750155,0.8244859300626604,1.9479847595729163,22.7,0,Root Rot Risk
Dec,Microgreen,Beetroot,Tray,12.110619726060223,53.10156257939721,14.31691997348861,0.5890864580011486,5.370324288668327,2.412655432560803,8.570171343055643,8.1,0,Nutrient Lockout
Jan,Microgreen,Cilantro,Tray,17.61923786827847,39.87642582200901,20.305373156160766,1.2800395593492573,6.735860136820906,1.1052041586830101,6.702344714932469,6.2,1,Optimal
Jan,Microgreen,Radish,Tray,16.447336190374514,43.92790512626495,18.889755001990924,0.9914401291532762,5.550977483678971,1.8372022475253065,7.181934660494516,10.9,1,Optimal
Aug,Hydroponic,Bell Pepper,DWC,33.27274370298825,77.42000418325718,27.427721207084105,1.2338717950896534,6.695382235751107,0.7644780926578199,4.112563975008666,13.3,0,Root Rot Risk
Oct,Microgreen,Kohlrabi,Tray,22.108941512446915,31.897182762295746,25.40442008350635,1.635198410780959,5.335149122917905,2.2740794288860418,4.812274340083032,16.1,0,Nutrient Lockout
Feb,Hydroponic,Strawberry,DWC,29.560195062437547,38.103972949719065,32.47167376643006,2.6017217000797395,7.598653327140661,1.0156568495434481,2.525896824190125,17.9,0,Root Rot Risk
Dec,Microgreen,Broccoli,Tray,15.185777244902374,50.38976710581318,19.106119884057563,0.9592316630646684,7.269149797835308,1.4272804588396457,7.512379905142639,5.1,0,Nutrient Lockout
Nov,Hydroponic,Basil (Hydro),DWC,14.149815999116996,51.931474280482576,17.658751181517363,0.7824550500425116,5.427516877043201,0.9634619913874547,8.077413921214829,10.1,0,Nutrient Lockout
Feb,Hydroponic,Pak Choi,NFT,22.542112840858238,39.60125385024002,25.557727413289626,1.7044523492677315,7.310481848752155,1.292194460848626,5.007009605203429,16.6,0,Nutrient Lockout
Dec,Hydroponic,Strawberry,DWC,11.2,43.5,14.2,0.75,6.5,1.1,9.0,7.7,1,Optimal
Nov,Microgreen,Amaranth,Tray,18.667693438410815,48.2436576327358,21.736963008046857,1.0225654674909785,5.672869493638183,2.389955100513025,6.368904349150636,6.1,1,Optimal
Oct,Microgreen,Cilantro,Tray,25.988789017845853,44.20009473663963,28.59585656674186,1.945277673792106,7.469057617519493,0.8955868250034501,3.983855251859094,19.1,0,Root Rot Risk
Dec,Hydroponic,Spinach,NFT,18.50566334789823,56.29937064965542,21.324325920087148,0.8651512883932524,5.809061856303564,1.5750636618954619,6.3668096159497445,8.5,1,Optimal
Dec,Microgreen,Pea Shoots,Tray,10.307468520611252,51.05041211653794,13.144373374956597,0.7162735101738429,6.954358973253662,0.4390558340240863,9.172741944323317,10.0,1,Optimal
Jan,Hydroponic,Bell Pepper,NFT,11.586504555045414,42.76691944019801,14.485157832934853,0.6530082106929407,7.572771506419376,0.8045055700417209,9.129377126803387,8.3,0,Nutrient Lockout
Dec,Hydroponic,Lettuce,NFT,17.82803671740578,55.3923534015964,21.415161464539896,1.0690054970602711,6.428260060455442,1.4814304620259031,6.43854782193742,8.0,1,Optimal
Jun,Microgreen,Basil (MG),Tray,38.64497365938934,18.6155457154161,34.07883632094314,5.796657673266029,7.391250259178784,2.1159790648863424,2.1633337043314684,21.7,0,Root Rot Risk
Sep,Microgreen,Cilantro,Tray,29.622183713351347,80.226319984891,25.329323292563146,0.7676647299888868,6.07949035783104,0.810158757122723,5.33023901880098,13.5,1,Optimal
Sep,Microgreen,Broccoli,Tray,33.496154041095934,92.5859931878675,30.052613558448336,0.37436004239393117,6.8154877364692945,1.6734689037944162,3.8447259325034566,8.6,0,Root Rot Risk
May,Hydroponic,Basil (Hydro),NFT,41.92352178152992,22.10686614510332,37.88834866122284,6.465760572535259,6.139158267933029,1.390837996547633,2.052946345111686,22.8,0,Root Rot Risk
Dec,Hydroponic,Cherry Tomato,DWC,14.0,56.6,17.0,0.7,7.2,0.7,8.0,6.8,0,Nutrient Lockout
Oct,Hydroponic,Cucumber,NFT,26.421695160295158,36.963639459183064,30.281438609621333,1.9792539845062853,6.789027553046296,2.390138356783838,3.5131258270277943,19.6,0,Root Rot Risk
May,Microgreen,Amaranth,Tray,42.955455270969686,31.170349939955017,38.24541119766419,6.705968013811207,6.366323581776938,2.3488397781501638,2.013351672159253,24.0,0,Root Rot Risk
Apr,Microgreen,Radish,Tray,38.86810304547089,21.907617538578194,33.3205906561265,5.231950061201912,7.0422699924808505,2.0025217021497794,2.4175245586018552,23.5,0,Root Rot Risk
Apr,Hydroponic,Lettuce,NFT,42.85157634117608,17.237612714278107,37.87375356530136,7.014137511828121,7.366907636641298,1.6933301634964515,2.0759708401351293,22.8,0,Root Rot Risk
Nov,Microgreen,Broccoli,Tray,9.524456950516091,41.182741753660025,13.257943066567247,0.6473328099146047,7.478614313499639,1.2932431934235586,9.368705348438901,10.1,0,Nutrient Lockout
Nov,Hydroponic,Cucumber,NFT,16.324833728163988,54.49158843697858,19.339371984395132,0.9145381448742393,7.702743472496097,1.9185018445914517,6.906941482993314,8.3,0,Nutrient Lockout
Jan,Microgreen,Beetroot,Tray,17.780564974281653,42.3572428554928,19.823636946918914,1.1954310412779896,7.010600694965877,2.2254913890641923,7.144761437583492,9.3,1,Optimal
Dec,Microgreen,Pea Shoots,Tray,14.343539853030192,47.446484830900225,16.899945502837145,0.650167161731326,7.431779252129525,2.3815139316183775,8.329939230384497,11.1,0,Nutrient Lockout
Jun,Hydroponic,Lettuce,NFT,40.264680684596286,23.302087877470722,34.47943616247875,5.455358982686794,7.5397547078573774,1.0132017280633412,1.8041110787871157,21.3,0,Root Rot Risk
Sep,Hydroponic,Cherry Tomato,DWC,33.051991834679804,92.63647653703028,28.191529989905078,0.26242477340516446,5.338890136616504,1.3394392815653289,4.266599049775924,11.3,0,Root Rot Risk
Jan,Microgreen,Cilantro,Tray,8.355120047277774,50.699556987163966,11.694188955809855,0.5628107334757154,6.729281311726405,1.4469141636809777,9.873210185223506,9.0,1,Optimal
Nov,Hydroponic,Pak Choi,NFT,16.020613624394706,47.73371168554902,19.810201837407394,1.1395551983314973,7.721518246682873,2.369476178149809,7.0342060245972435,8.3,0,Nutrient Lockout
